MonthYear,Date,Excess CAPE Yield,CPI,CPI Change,Recession Phase,Recession Period,In Recession,USGGBE01 Index,USGGBE02 Index,USGGBE05 Index,USGGBE10 Index,USGGBE30 Index,Fed Fund Effective Rate,UST2Y,UST5Y,UST10Y,UST30Y,Real IR 2Y,Real IR 5Y,Real IR 10Y,Real IR 30Y,RealGDP,RealGDP Annualized Growth 1yr,RealGDP Annualized Growth 3yr,RealGDP Annualized Growth 5yr,US IG Spread,US HY Spread,Real_M1,Real_M2,Real_M1_Growth,Real_M1_Pct_Growth,Real_M2_Growth,Real_M2_Pct_Growth,Unemployment Rate,ACMTP05,ACMTP10,US IG Spread Ex ERPB And Term Premia
Feb-2018,2018-02-28,0.019,248.99,1.1200000000000045,Other time,,False,2.3899,2.0935,2.0867,2.1191,2.1437,1.35,2.252,2.641,2.862,3.125,0.15849999999999964,0.5543,0.7429000000000001,0.9813000000000001,18437.127,0.030635033836816872,0.021827883544486948,0.023176227852808706,101.0,347.0,3614.0,5575.4,-36.69999999999982,-0.010052866573533794,2.0999999999994543,0.000376796511940763,4.1,-0.16001,-0.14798,-1.9425745526777405
Jan-2018,2018-01-31,0.0204,247.87,1.3499999999999943,Other time,,False,2.1317,1.8372,2.0051,2.1121,2.1522,1.34,2.143,2.515,2.706,2.936,0.30579999999999985,0.5099,0.5939000000000001,0.7837999999999998,18437.127,0.030635033836816872,0.021827883544486948,0.023176227852808706,91.0,329.0,3650.7,5573.3,31.899999999999636,0.008815076821045549,-19.0,-0.0033975287448813544,4.0,-0.24366,-0.28591,-11.809840778104387
Dec-2017,2017-12-31,0.0233,246.52,-0.14999999999997726,Other time,,False,0.8525,1.5641,1.8771,1.9834,2.0158,1.33,1.885,2.207,2.406,2.74,0.32089999999999996,0.32989999999999986,0.4226000000000001,0.7242000000000002,18310.3,0.027943204121136933,0.022235871922559713,0.023531904506179924,99.0,363.0,3618.8,5592.3,-7.399999999999636,-0.0020407037670287453,11.699999999999818,0.0020965487581980106,4.1,-0.38327,-0.41223,-7.955393697310072
Nov-2017,2017-11-30,0.0246,246.67,0.009999999999990905,Other time,,False,0.4187,1.3195,1.7745,1.8827,1.9593,1.07,1.784,2.138,2.411,2.828,0.46450000000000014,0.36349999999999993,0.5283,0.8686999999999998,18310.3,0.027943204121136933,0.022235871922559713,0.023531904506179924,103.0,361.0,3626.2,5580.6,21.799999999999727,0.0060481633558982706,-2.7999999999992724,-0.0005014865494142051,4.2,-0.29494,-0.29422,-10.657017656401521
Oct-2017,2017-10-31,0.0255,246.66,-0.1599999999999966,Other time,,False,1.2091,1.5981,1.8179,1.8847,1.9547,1.07,1.602,2.017,2.38,2.88,0.0039000000000000146,0.19909999999999983,0.49529999999999985,0.9252999999999998,18310.3,0.027943204121136933,0.022235871922559713,0.023531904506179924,101.0,351.0,3604.4,5583.4,35.09999999999991,0.009833860981144736,16.899999999999636,0.003036019042486237,4.2,-0.23899,-0.20161,-17.59919725561646
Sep-2017,2017-09-30,0.0282,246.82,1.299999999999983,Other time,,False,1.2368,1.5642,1.7769,1.8543,1.9257,1.06,1.486,1.937,2.334,2.86,-0.07820000000000005,0.16010000000000013,0.4797,0.9342999999999999,18127.994,0.022765395380368814,0.02035448149554231,0.02170988255873496,107.0,356.0,3569.3,5566.5,-15.799999999999727,-0.004407129508242372,-10.399999999999636,-0.001864835302766705,4.3,-0.2116,-0.15091,-20.12662697013964
Aug-2017,2017-08-31,0.0281,245.52,0.7300000000000182,Other time,,False,0.7338,1.3271,1.6456,1.7731,1.8583,1.07,1.328,1.703,2.118,2.727,0.0009000000000001229,0.05740000000000012,0.3449,0.8686999999999998,18127.994,0.022765395380368814,0.02035448149554231,0.02170988255873496,116.0,385.0,3585.1,5576.9,36.5,0.010285746491574143,1.0,0.0001793432450366757,4.4,-0.31733,-0.26421,-7.720668418629273
Jul-2017,2017-07-31,0.0264,244.79,-0.17000000000001592,Other time,,False,0.7072,1.2994,1.6997,1.8187,1.9026,1.07,1.352,1.837,2.295,2.901,0.05259999999999998,0.13729999999999998,0.47629999999999995,0.9983999999999997,18127.994,0.022765395380368814,0.02035448149554231,0.02170988255873496,109.0,361.0,3548.6,5575.9,22.299999999999727,0.006323908913024906,22.599999999999454,0.0040696522788251045,4.3,-0.17037,-0.06445,-15.776904128432733
Jun-2017,2017-06-30,0.028,244.96,0.2300000000000182,Other time,,False,0.7169,1.2894,1.6588,1.7369,1.8476,1.06,1.384,1.889,2.305,2.835,0.0945999999999998,0.23019999999999996,0.5681,0.9874,17979.218,0.020469128586462437,0.02149160047772658,0.020383841910326828,115.0,377.0,3526.3,5553.3,8.700000000000273,0.0024732772344781308,5.0,0.0009011769370798262,4.3,-0.18898,-0.10821,-12.783340501930084
May-2017,2017-05-31,0.0275,244.73,0.20999999999997954,Other time,,False,1.1975,1.5194,1.7599,1.8362,1.9572,0.83,1.284,1.752,2.204,2.864,-0.23540000000000005,-0.007900000000000018,0.3678000000000001,0.9067999999999998,17979.218,0.020469128586462437,0.02149160047772658,0.020383841910326828,119.0,374.0,3517.6,5548.3,64.90000000000009,0.018796883598343354,26.100000000000364,0.004726377168519859,4.4,-0.23207,-0.14342,-6.48807715384288
Apr-2017,2017-04-30,0.0286,244.52,0.7199999999999989,Other time,,False,1.2424,1.5865,1.8169,1.9209,2.0452,0.83,1.264,1.815,2.281,2.952,-0.3225,-0.0019000000000000128,0.3601000000000001,0.9068,17979.218,0.020469128586462437,0.02149160047772658,0.020383841910326828,123.0,381.0,3452.7,5522.2,-0.20000000000027285,-5.792232616069763e-05,16.899999999999636,0.003069769131564063,4.4,-0.12567,-0.027,-8.61809808023986
Mar-2017,2017-03-31,0.0269,243.8,0.20000000000001705,Other time,,False,2.0625,1.8237,1.9512,1.9848,2.0928,0.82,1.256,1.922,2.388,3.01,-0.5677000000000001,-0.029200000000000115,0.4032,0.9171999999999998,17889.094,0.01842416355046672,0.024128490908776445,0.020286493571715525,124.0,392.0,3452.9,5505.3,52.5,0.01543936007528526,30.5,0.0055709797618177835,4.4,-0.03504,0.056348,-5.4458219836577655
Feb-2017,2017-02-28,0.0288,243.6,0.7599999999999909,Other time,,False,2.3815,2.1239,2.0003,2.0122,2.0934,0.57,1.262,1.93,2.391,2.996,-0.8618999999999999,-0.07030000000000025,0.3788,0.9026000000000001,17889.094,0.01842416355046672,0.024128490908776445,0.020286493571715525,121.0,374.0,3400.4,5474.8,11.099999999999909,0.0032750125394623987,22.199999999999818,0.004071452151267252,4.6,0.018239,0.075031,-13.975281245095744
Jan-2017,2017-01-31,0.0297,242.84,1.4099999999999966,Other time,,False,2.1663,1.9328,2.034,2.0594,2.1525,0.56,1.206,1.914,2.454,3.062,-0.7268000000000001,-0.11999999999999988,0.39460000000000006,0.9095,17889.094,0.01842416355046672,0.024128490908776445,0.020286493571715525,128.0,400.0,3389.3,5452.6,43.70000000000027,0.013061932089909216,6.900000000000546,0.0012670547404375096,4.7,0.125361,0.236292,-13.821393119507206
Dec-2016,2016-12-31,0.0291,241.43,0.0800000000000125,Other time,,False,1.2692,1.6006,1.862,1.9714,2.1047,0.55,1.19,1.928,2.445,3.066,-0.4106000000000001,0.06599999999999984,0.4735999999999998,0.9613,17812.56,0.020041770462427166,0.02147103104291892,0.021074159250421776,130.0,422.0,3345.6,5445.7,-8.300000000000182,-0.0024747309102836046,2.699999999999818,0.0004960499724416347,4.7,0.122615,0.243635,-10.442519865758982
Nov-2016,2016-11-30,0.0341,241.35,-0.37999999999999545,Other time,,False,0.5591,1.3905,1.7968,1.9753,2.1404,0.31,1.115,1.843,2.382,3.035,-0.2755000000000001,0.04620000000000002,0.40670000000000006,0.8946000000000001,17812.56,0.020041770462427166,0.02147103104291892,0.021074159250421776,136.0,467.0,3353.9,5443.0,20.40000000000009,0.006119694015299262,23.800000000000182,0.004391792146442313,4.7,0.079746,0.192985,-16.22548759033606
Oct-2016,2016-10-31,0.0383,241.73,0.29999999999998295,Other time,,False,0.9158,1.351,1.6135,1.7309,1.8849,0.31,0.843,1.308,1.826,2.58,-0.508,-0.3054999999999999,0.09509999999999996,0.6951,17812.56,0.020041770462427166,0.02147103104291892,0.021074159250421776,138.0,491.0,3333.5,5419.2,6.199999999999818,0.0018633727045952629,15.0,0.0027756189630287554,4.9,-0.26289,-0.21598,-13.961100387718716
Sep-2016,2016-09-30,0.0387,241.43,0.5800000000000125,Other time,,False,0.9528,1.344,1.4891,1.6101,1.7459,0.29,0.764,1.15,1.595,2.316,-0.5800000000000001,-0.3391000000000002,-0.015100000000000113,0.5700999999999998,17724.489,0.016482633560206184,0.02219651844374515,0.022340617800581386,143.0,497.0,3327.3,5404.2,9.800000000000182,0.0029540316503391655,11.099999999999454,0.0020581854591977624,5.0,-0.44464,-0.46146,-3.2080951881535498
Aug-2016,2016-08-31,0.0383,240.85,0.21999999999999886,Other time,,False,0.191,0.9598,1.288,1.4694,1.6601,0.3,0.807,1.198,1.581,2.232,-0.15279999999999994,-0.09000000000000008,0.11159999999999992,0.5719000000000003,17724.489,0.016482633560206184,0.02219651844374515,0.022340617800581386,139.0,510.0,3317.5,5393.1,72.19999999999982,0.02224755800696386,25.5,0.004750726581712497,4.9,-0.49109,-0.55637,-3.5208954794997283
Jul-2016,2016-07-31,0.0394,240.63,-0.3900000000000148,Other time,,False,0.4633,1.0447,1.324,1.4903,1.6314,0.3,0.657,1.025,1.454,2.183,-0.38769999999999993,-0.29900000000000015,-0.0363,0.5515999999999999,17724.489,0.016482633560206184,0.02219651844374515,0.022340617800581386,150.0,569.0,3245.3,5367.6,0.40000000000009095,0.00012327036272307033,27.0,0.005055611729019211,4.8,-0.52097,-0.55313,4.4879607394724985
Jun-2016,2016-06-30,0.0397,241.02,0.7900000000000205,Other time,,False,1.1726,1.3204,1.4005,1.4379,1.6081,0.3,0.584,1.0,1.471,2.285,-0.7364,-0.4005000000000001,0.03310000000000013,0.6769000000000001,17618.581,0.01367629650405977,0.022841456551232042,0.02103675814794026,162.0,621.0,3244.9,5340.6,7.099999999999909,0.002192846994873034,11.5,0.0021579628830384117,4.9,-0.45271,-0.45059,12.852907838297426
May-2016,2016-05-31,0.0381,240.23,0.9699999999999989,Other time,,False,1.4344,1.4449,1.4885,1.5797,1.7421,0.29,0.879,1.373,1.847,2.648,-0.5659000000000001,-0.11549999999999994,0.26729999999999987,0.9059000000000001,17618.581,0.01367629650405977,0.022841456551232042,0.02103675814794026,154.0,597.0,3237.8,5329.1,39.30000000000018,0.012287009535719925,14.900000000000546,0.0028038086635806983,4.8,-0.26626,-0.22633,2.8534480752057902
Apr-2016,2016-04-30,0.0378,239.26,1.1299999999999955,Other time,,False,1.4406,1.5135,1.5984,1.7079,1.844,0.3,0.784,1.295,1.834,2.678,-0.7295,-0.3034000000000001,0.1261000000000001,0.8339999999999999,17618.581,0.01367629650405977,0.022841456551232042,0.02103675814794026,152.0,621.0,3198.5,5314.2,44.80000000000018,0.014205536354123785,14.800000000000182,0.002792768992716191,5.1,-0.19858,-0.12503,-1.1646949708895136
Mar-2016,2016-03-31,0.0382,238.13,1.0199999999999818,Other time,,False,2.1044,1.667,1.5107,1.6301,1.7879,0.25,0.723,1.206,1.77,2.612,-0.9440000000000001,-0.30469999999999997,0.1398999999999999,0.8241,17565.465,0.016481906030485938,0.02228707552070608,0.021800431519026997,170.0,705.0,3153.7,5299.4,25.699999999999818,0.008216112531969251,8.699999999999818,0.0016443948815846332,5.0,-0.21074,-0.10754,15.295232627352647
Feb-2016,2016-02-29,0.0417,237.11,0.19000000000002615,Other time,,False,1.4338,1.1849,1.2628,1.4297,1.6146,0.29,0.776,1.213,1.736,2.616,-0.40890000000000004,-0.049799999999999844,0.3063,1.0014,17565.465,0.016481906030485938,0.02228707552070608,0.021800431519026997,205.0,775.0,3128.0,5290.7,33.0,0.010662358642972537,43.599999999999454,0.008309351832440671,4.9,-0.26285,-0.18317,43.16134844611801
Jan-2016,2016-01-31,0.0384,236.92,0.38999999999998636,Other time,,False,0.8432,0.6366,1.1981,1.4048,1.6062,0.29,0.776,1.329,1.922,2.744,0.13939999999999997,0.13090000000000002,0.5171999999999999,1.1378000000000001,17565.465,0.016481906030485938,0.02228707552070608,0.021800431519026997,202.0,777.0,3095.0,5247.1,-5.0,-0.0016129032258064516,54.20000000000073,0.0104373278900038,4.8,-0.09467,0.04095,42.64957894388297
Dec-2015,2015-12-31,0.0347,236.53,-0.8100000000000023,Other time,,False,0.8515,0.5952,1.2809,1.576,1.762,0.2,1.05,1.761,2.27,3.016,0.4548000000000001,0.48009999999999997,0.694,1.254,17462.579,0.01874684058645726,0.02323004147555574,0.020108388380281728,173.0,695.0,3100.0,5192.9,15.199999999999818,0.004927385892116123,31.699999999999818,0.0061419824846934475,5.0,0.059081,0.17007,19.82750516499587
Nov-2015,2015-11-30,0.034,237.34,-0.5,Other time,,False,0.6738,0.5882,1.2922,1.6203,1.8148,0.08,0.932,1.645,2.207,2.973,0.3438000000000001,0.3528,0.5866999999999998,1.1582,17462.579,0.01874684058645726,0.02323004147555574,0.020108388380281728,162.0,640.0,3084.8,5161.2,62.5,0.02067961486285279,31.099999999999454,0.006062259994931766,5.1,0.068477,0.190274,10.113451305499837
Oct-2015,2015-10-31,0.0364,237.84,-0.10999999999998522,Other time,,False,0.5074,0.4333,1.1916,1.5292,1.7597,0.07,0.726,1.519,2.143,2.923,0.29269999999999996,0.3273999999999999,0.6137999999999999,1.1633,17462.579,0.01874684058645726,0.02323004147555574,0.020108388380281728,166.0,590.0,3022.3,5130.1,-24.699999999999818,-0.008106334099113823,9.700000000000728,0.0018943832513086338,5.0,0.108385,0.241946,6.350324791926823
Sep-2015,2015-09-30,0.0373,237.95,-0.37000000000000455,Other time,,False,-1.7542,0.2053,1.0754,1.4309,1.6293,0.07,0.631,1.358,2.038,2.854,0.42569999999999997,0.2826000000000002,0.6070999999999998,1.2247000000000001,17437.08,0.02182668511263297,0.02310606850427077,0.020867881319084347,178.0,662.0,3047.0,5120.4,20.0,0.006607201850016518,36.29999999999927,0.0071399067681594125,5.0,0.112935,0.26383,15.369624473356708
Aug-2015,2015-08-31,0.0368,238.32,-0.3300000000000125,Other time,,False,-1.2926,0.3003,1.2938,1.6367,1.8332,0.08,0.739,1.549,2.219,2.962,0.4387,0.25519999999999987,0.5822999999999998,1.1288000000000002,17437.08,0.02182668511263297,0.02310606850427077,0.020867881319084347,169.0,570.0,3027.0,5084.1,-12.599999999999909,-0.004145282273983389,21.300000000000182,0.004207158094335186,5.1,0.173899,0.323574,6.031481385135464
Jul-2015,2015-07-31,0.0349,238.65,0.010000000000019327,Other time,,False,-0.4611,0.751,1.3999,1.7453,1.9031,0.08,0.663,1.53,2.181,2.907,-0.08799999999999997,0.1301000000000001,0.4357,1.0039,17437.08,0.02182668511263297,0.02310606850427077,0.020867881319084347,158.0,536.0,3039.6,5062.8,21.59999999999991,0.0071570576540755165,12.800000000000182,0.0025346534653465707,5.2,0.166522,0.308496,0.4609613913247017
Jun-2015,2015-06-30,0.0348,238.64,0.8299999999999841,Other time,,False,0.7266,1.1935,1.6742,1.8929,2.0282,0.08,0.645,1.649,2.354,3.124,-0.5485,-0.02519999999999989,0.46110000000000007,1.0958,17380.875,0.030398546748779065,0.02260104918919592,0.021781598732341978,148.0,500.0,3018.0,5050.0,38.19999999999982,0.012819652325659379,4.5,0.00089188385690219,5.3,0.331704,0.546597,-15.87865849646414
May-2015,2015-05-31,0.0357,237.81,1.210000000000008,Other time,,False,0.8035,1.2557,1.606,1.8288,1.9591,0.08,0.607,1.486,2.122,2.882,-0.6487,-0.1200000000000001,0.2931999999999999,0.9229,17380.875,0.030398546748779065,0.02260104918919592,0.021781598732341978,138.0,458.0,2979.8,5045.5,-17.09999999999991,-0.005705896092629019,-4.399999999999636,-0.0008713043822649233,5.6,0.166061,0.308174,-21.64013551516129
Apr-2015,2015-04-30,0.0377,236.6,0.47999999999998977,Other time,,False,1.4105,1.5434,1.7349,1.929,2.0172,0.08,0.569,1.426,2.033,2.741,-0.9744000000000002,-0.3089000000000002,0.10399999999999987,0.7238000000000002,17380.875,0.030398546748779065,0.02260104918919592,0.021781598732341978,134.0,459.0,2996.9,5049.9,-0.7999999999997272,-0.00026687126797202094,12.599999999999454,0.0025013400035732345,5.4,0.097503,0.207364,-28.119389453733135
Mar-2015,2015-03-31,0.0372,236.12,1.4000000000000057,Other time,,False,1.4602,1.1679,1.5776,1.7773,1.8723,0.06,0.557,1.371,1.924,2.537,-0.6108999999999999,-0.2065999999999999,0.14669999999999983,0.6646999999999998,17280.647,0.037612027730824504,0.02218015890566738,0.022568114138798334,136.0,482.0,2997.7,5037.3,-7.200000000000273,-0.0023960863922261213,-10.199999999999818,-0.0020208023774145258,5.4,-0.03923,0.025511,-19.75720296349735
Feb-2015,2015-02-28,0.0376,234.72,1.009999999999991,Other time,,False,1.3148,1.27,1.6414,1.8336,1.9265,0.06,0.62,1.5,1.994,2.591,-0.65,-0.14139999999999997,0.1604000000000001,0.6645000000000001,17280.647,0.037612027730824504,0.02218015890566738,0.022568114138798334,132.0,446.0,3004.9,5047.5,65.20000000000027,0.02217913392523056,44.0,0.008793844308983712,5.5,-0.00612,0.001935,-24.158371593813854
Jan-2015,2015-01-31,0.0395,233.71,-1.0999999999999943,Other time,,False,0.1325,0.4406,1.3815,1.6448,1.7245,0.06,0.451,1.156,1.642,2.223,0.01040000000000002,-0.22550000000000003,-0.0028000000000001357,0.49849999999999994,17280.647,0.037612027730824504,0.02218015890566738,0.022568114138798334,153.0,526.0,2939.7,5003.5,-7.600000000000364,-0.0025786312896550617,57.600000000000364,0.011646009826320865,5.7,-0.20056,-0.20455,-2.443134892462581
Dec-2014,2014-12-31,0.0365,234.81,-1.3400000000000034,Other time,,False,-0.2064,0.0701,1.2068,1.6801,1.9041,0.06,0.666,1.654,2.172,2.752,0.5959000000000001,0.4471999999999998,0.4919000000000002,0.8478999999999999,17141.235,0.025637596662669848,0.022195736808566124,0.021931831655519707,144.0,504.0,2947.3,4945.9,54.70000000000027,0.018910322892899217,49.0,0.010006330535645001,5.6,0.076086,0.098508,-11.935391309081695
Nov-2014,2014-11-30,0.0357,236.15,-1.2800000000000011,Other time,,False,0.6403,0.6144,1.398,1.8,1.9727,0.08,0.47,1.481,2.165,2.89,-0.14439999999999997,0.08300000000000018,0.365,0.9173000000000002,17141.235,0.025637596662669848,0.022195736808566124,0.021931831655519707,135.0,467.0,2892.6,4896.9,15.699999999999818,0.005457263026173944,25.599999999999454,0.005255270666967638,5.8,0.18491,0.331476,-25.286381452971796
Oct-2014,2014-10-31,0.0388,237.43,-0.5999999999999943,Other time,,False,-0.7804,0.9404,1.5679,1.9283,2.0844,0.07,0.493,1.61,2.336,3.067,-0.4474,0.042100000000000026,0.40769999999999995,0.9826000000000001,17141.235,0.025637596662669848,0.022195736808566124,0.021931831655519707,127.0,430.0,2876.9,4871.3,10.700000000000273,0.0037331658642105483,28.800000000000182,0.00594734124935471,5.7,0.349118,0.541767,-47.29484116983693
Sep-2014,2014-09-30,0.0361,238.03,0.18000000000000682,Other time,,False,-0.1937,1.0367,1.6423,1.9726,2.1073,0.07,0.569,1.757,2.49,3.197,-0.4677,0.1146999999999998,0.5174000000000003,1.0897000000000001,17064.616,0.028314569258469646,0.024472468646417278,0.02318817137827822,120.0,440.0,2866.2,4842.5,64.79999999999973,0.02313129149710849,16.899999999999636,0.0035021551724137173,5.9,0.442674,0.625948,-49.508133210434295
Aug-2014,2014-08-31,0.0378,237.85,-0.4000000000000057,Other time,,False,0.4014,1.3073,1.8509,2.1285,2.2398,0.07,0.49,1.626,2.344,3.08,-0.8172999999999999,-0.2249000000000001,0.21550000000000002,0.8402000000000003,17064.616,0.028314569258469646,0.024472468646417278,0.02318817137827822,112.0,384.0,2801.4,4825.6,-40.0,-0.014077567396353909,13.0,0.002701242571582928,6.1,0.328983,0.49964,-58.488978293011655
Jul-2014,2014-07-31,0.0365,238.25,-0.09000000000000341,Other time,,False,0.9809,1.5211,2.0379,2.2684,2.3551,0.08,0.53,1.754,2.559,3.317,-0.9910999999999999,-0.28390000000000004,0.29059999999999997,0.9619,17064.616,0.028314569258469646,0.024472468646417278,0.02318817137827822,110.0,404.0,2841.4,4812.6,19.59999999999991,0.006945921043305658,17.700000000000728,0.0036914221360196727,6.2,0.515452,0.769151,-64.53466667046922
Jun-2014,2014-06-30,0.0362,238.34,0.4399999999999977,Other time,,False,1.4583,1.7222,2.0731,2.2439,2.3464,0.09,0.459,1.631,2.531,3.36,-1.2631999999999999,-0.44210000000000016,0.28710000000000013,1.0135999999999998,16868.109,0.024519991676588138,0.0203929576852091,0.021558607485338888,109.0,353.0,2821.8,4794.9,34.80000000000018,0.012486544671690055,16.5,0.0034530386740331495,6.1,0.566582,0.923244,-69.01694420265287
May-2014,2014-05-31,0.0377,237.9,0.8300000000000125,Other time,,False,1.3673,1.6025,1.9772,2.2147,2.2982,0.08,0.375,1.54,2.477,3.328,-1.2275,-0.43720000000000003,0.26229999999999976,1.0297999999999998,16868.109,0.024519991676588138,0.0203929576852091,0.021558607485338888,112.0,367.0,2787.0,4778.4,16.5,0.005955603681645912,17.599999999999454,0.0036968576709795523,6.3,0.554265,0.935226,-70.30554775716769
Apr-2014,2014-04-30,0.0367,237.07,0.7800000000000011,Other time,,False,1.5808,1.7403,1.9814,2.189,2.3122,0.09,0.412,1.677,2.647,3.46,-1.3283,-0.3044,0.45799999999999974,1.1478000000000002,16868.109,0.024519991676588138,0.0203929576852091,0.021558607485338888,114.0,371.0,2770.5,4760.8,20.59999999999991,0.007491181497508967,12.199999999999818,0.002569178284125809,6.2,0.711101,1.141042,-71.37601122823318
Mar-2014,2014-03-31,0.0363,236.29,1.509999999999991,Other time,,False,1.7889,1.7396,1.8694,2.14,2.2763,0.06,0.42,1.719,2.719,3.559,-1.3196,-0.15039999999999987,0.5789999999999997,1.2827000000000002,16654.247,0.012940558593095286,0.01835356095303653,0.018609881817516882,119.0,377.0,2749.9,4748.6,25.90000000000009,0.009508076358296655,2.7000000000007276,0.0005689121136140096,6.7,0.753639,1.208272,-67.18552065856298
